Route_ID;Route_Name;SERVICE_NA;UN;OP_NOC;DIST;PO_MOD;SENTIDO;COD_USUARI;COD_TS;COD_SINSER;COD_SINRUT;COD_USUSEN;TIPO_SERV;FREC_PM;FREC_PT;PLAZAS_PM;PLAZAS_PT;SEL_PM;SEL_PT;SEN1;VALIDA
10932;B07RTNOC;TRANSICION NOCTURNA;6;;6.504347806;Sin Modificacion;R;B07;B07;B07;B07 03R;B07R;2;0;0;0;0;0;0;0;1
10933;271I;SANTIAGO - SAN BERNARDO;2;;22.53464829;Sin Modificacion;I;271;271;T271;T271 00I;271I;1;4;5;506;598;1;1;0;1
10934;D18R;(M) SANTA ISABEL - ÁLVARO CASANOVA;4;;16.51005205;Sin Modificacion;R;D18;458;T458;T458 00R;D18R;1;0;6;0;594;0;1;0;1
10936;325R_cvd;VARIANTE CICLOVIA;3;;22.46669101;Cambio Paradas;R;325;325;T325;T325 010R;325R;6;0;0;0;0;0;0;0;1
10937;H02I;(M) CARLOS VALDOVINOS - POBL. DAVILA;3;;9.277677141;Sin Modificacion;I;H02;332;T332;T332 00I;H02I;1;5;5;282;265;1;1;0;1
10938;H02R;POBL. DAVILA - (M) CARLOS VALDOVINOS;3;;9.10107465;Sin Modificacion;R;H02;332;T332;T332 00R;H02R;1;5;5;282;265;1;1;0;1
10939;I21R;(M) PLAZA MAIPU - VILLA HERNAN DIAZ;3;;9.971546165;Cambio Paradas;R;I21;368;T368;T368 00R;I21R;1;5;5;282;265;1;1;0;1
10940;I21I;VILLA HERNAN DIAZ - (M) PLAZA MAIPU;3;;10.22679868;Cambio Paradas;I;I21;368;T368;T368 00I;I21I;1;5;5;282;265;1;1;0;1
10941;325R;(M) IRARRAZAVAL - GABRIELA;3;;22.93872032;Sin Modificacion;R;325;325;T325;T325 00R;325R;1;0;3;0;231;0;1;0;1
10942;325RPM;VARIANTE PUNTA MAÑANA;3;;23.51561657;Sin Modificacion;R;325;325;T325;T325 01R;325R;2;4;0;214;0;1;0;0;1
10943;325R_fmisa;VARIANTE FERIA;3;;22.94778922;Sin Modificacion;R;325;325;T325;T325 06R;325R;5;0;0;0;0;0;0;0;1
10944;E12I;GABRIELA - SANTA ROSA P18;3;;38.19640757;Cambio Paradas;I;E12;362;T362;T362 00I;E12I;1;5;5;522;490;1;1;1;1
10945;E12I_fmi;VARIANTE FERIA;3;;38.19342821;Cambio Paradas;I;E12;362;T362;T362 08I;E12I;5;0;0;0;0;0;0;1;1
10946;E12I_fma;VARIANTE FERIA;3;;39.45116803;Cambio Paradas;I;E12;362;T362;T362 06I;E12I;5;0;0;0;0;0;0;1;1
10947;E12I_fsa;VARIANTE FERIA;3;;40.9147757;Cambio Paradas;I;E12;362;T362;T362 07I;E12I;5;0;0;0;0;0;0;1;1
10948;I09I;RINCONADA - (M) U. DE CHILE;3;;19.4175246;Sin Modificacion;I;I09;379;T379;T379 00I;I09I;1;13;9;1200;855;1;1;0;1
10949;I09R;(M) U. DE CHILE - RINCONADA;3;;18.8677611;Sin Modificacion;R;I09;379;T379;T379 00R;I09R;1;13;9;1200;855;1;1;0;1
10958;110cI;LO ECHEVERS - PUDAHUEL SUR;5;;18.26780507;Sin Modificacion;I;110c;550c;T550c;T550 C0 00I;110cI;1;6;5;653;566;1;1;0;1
10959;110cI_fjudo;VARIANTE FERIA;5;;18.25319856;Sin Modificacion;I;110c;550c;T550c;T550 C0 06I;110cI;5;0;0;0;0;0;0;0;1
10960;110cR;PUDAHUEL SUR - LO ECHEVERS;5;;18.09520037;Sin Modificacion;R;110c;550c;T550c;T550 C0 00R;110cR;1;6;6;693;612;1;1;0;1
10964;J04I_fsa;VARIANTE FERIA;5;;8.696889746;Sin Modificacion;I;J04;524;T524;T524 07I;J04I;5;0;0;0;0;0;0;0;1
10965;J04R_fsa;VARIANTE FERIA;5;;8.65747782;Sin Modificacion;R;J04;524;T524;T524 07R;J04R;5;0;0;0;0;0;0;0;1
10967;502cR;SANTIAGO - CERRO NAVIA;5;;14.17900803;Sin Modificacion;R;502c;502c;T502 C0;T502 C0 00R;502cR;1;0;2;0;245;0;1;0;1
10968;502cI;CERRO NAVIA - SANTIAGO;5;;16.63426869;Sin Modificacion;I;502c;502c;T502 C0;T502 C0 00I;502cI;1;4;0;392;0;1;0;0;1
10969;505RPT;VARIANTE PUNTA TARDE;5;;33.13129735;Sin Modificacion;R;505;505;T505;T505 02R;505R;2;0;7;0;916;0;1;0;1
10970;505R_fsa;VARIANTE FERIA;5;;33.6450495;Sin Modificacion;R;505;505;T505;T505 09R;505R;5;0;0;0;0;0;0;0;1
10971;505R;PEÑALOLEN - CERRO NAVIA;5;;33.43794742;Sin Modificacion;R;505;505;T505;T505 00R;505R;1;8;0;1205;0;1;0;0;1
10973;505IPM;VARIANTE PUNTA MAÑANA;5;;32.78352072;Sin Modificacion;I;505;505;T505;T505 01I;505I;2;10;0;1480;0;1;0;0;1
10974;505I_cvd;VARIANTE CICLOVIA;5;;35.02395157;Sin Modificacion;I;505;505;T505;T505 10I;505I;6;0;0;0;0;0;0;0;1
10975;505I;CERRO NAVIA - PEÑALOLEN;5;;33.37328035;Sin Modificacion;I;505;505;T505;T505 00I;505I;1;0;7;0;1030;0;1;0;1
10976;505I_fsa;VARIANTE FERIA;5;;33.64652989;Sin Modificacion;I;505;505;T505;T505 09I;505I;5;0;0;0;0;0;0;0;1
10977;J05I_fsa;VARIANTE FERIA;5;;24.75841054;Sin Modificacion;I;J05;525;T525;T525 07I;J05I;5;5;5;420;388;1;1;1;1
10978;J20I;EL MONTIJO - (M) PUDAHUEL;5;;13.01571069;Sin Modificacion;I;J20;540;T540;T540 00I;J20I;1;5;4;522;441;1;1;1;1
10979;J20I_fmavi;VARIANTE FERIA;5;;14.15417917;Sin Modificacion;I;J20;540;T540;T540 01I;J20I;5;0;0;0;0;0;0;1;1
10980;J20I_fsa;VARIANTE FERIA;5;;11.94756114;Sin Modificacion;I;J20;540;T540;T540 07I;J20I;5;0;0;0;0;0;0;1;1
10981;502I;CERRO NAVIA - CANTAGALLO;5;;30.46982458;Sin Modificacion;I;502;502;T502;T502 00I;502I;1;12;7;1805;1004;1;1;0;1
10982;502R;CANTAGALLO - CERRO NAVIA;5;;30.15606744;Sin Modificacion;R;502;502;T502;T502 00R;502R;1;5;7;570;794;1;1;0;1
10983;511I;CERRO NAVIA - PEÑALOLEN;5;;35.14478064;Sin Modificacion;I;511;511;T511;T511 00I;511I;1;5;4;439;381;1;1;0;1
10984;511I_fmavi;VARIANTE FERIA;5;;35.70979934;Sin Modificacion;I;511;511;T511;T511 07I;511I;5;0;0;0;0;0;0;0;1
10985;511R;PEÑALOLEN - CERRO NAVIA;5;;33.0429228;Sin Modificacion;R;511;511;T511;T511 00R;511R;1;5;4;454;381;1;1;0;1
10986;511R_fmavi;VARIANTE FERIA;5;;33.72006027;Sin Modificacion;R;511;511;T511;T511 06R;511R;5;0;0;0;0;0;0;0;1
10987;408I;RENCA - MAPOCHO;5;;15.35713973;Sin Modificacion;I;408;548;T548;T548 00I;408I;1;8;6;1317;808;1;1;0;1
10988;408R;MAPOCHO - RENCA;5;;16.5918403;Sin Modificacion;R;408;548;T548;T548 00R;408R;1;6;0;912;0;1;0;0;1
10989;408RPT;VARIANTE PUNTA TARDE;5;;16.6912463;Sin Modificacion;R;408;548;T548;T548 02R;408R;2;0;8;0;1066;0;1;0;1
10990;408I_fmavi;VARIANTE FERIA;5;;15.93058952;Sin Modificacion;I;408;548;T548;T548 06I;408I;5;0;0;0;0;0;0;0;1
10991;408R_fmavi;VARIANTE FERIA;5;;17.156859;Sin Modificacion;R;408;548;T548;T548 06R;408R;5;0;0;0;0;0;0;0;1
10992;J03I;EL MONTIJO - (M) REPUBLICA;5;;26.44494148;Sin Modificacion;I;J03;523;T523;T523 00I;J03I;1;6;5;653;490;1;1;1;1
10993;J03I_cvd;VARIANTE CICLOVIA;5;;27.34519985;Sin Modificacion;I;J03;523;T523;T523 06I;J03I;6;0;0;0;0;0;0;1;1
10994;J04I;(M) NEPTUNO - LA ALIANZA;5;;9.440874167;Sin Modificacion;I;J04;524;T524;T524 00I;J04I;1;5;5;506;524;1;1;0;1
10995;J04R;LA ALIANZA - (M) NEPTUNO;5;;9.422709292;Sin Modificacion;R;J04;524;T524;T524 00R;J04R;1;8;5;825;475;1;1;0;1
10996;J05I_fdo;VARIANTE FERIA;5;;28.09708322;Sin Modificacion;I;J05;525;T525;T525 05I;J05I;5;0;0;0;0;0;0;1;1
10997;J05I;EL MONTIJO - (M) ULA;5;;28.09491088;Sin Modificacion;I;J05;525;T525;T525 00I;J05I;1;5;5;420;388;1;1;1;1
10998;J13I;(M) ESTACION CENTRAL - EL MONITJO;5;;14.33472864;Sin Modificacion;I;J13;533;T533;T533 00I;J13I;1;4;5;428;490;1;1;0;1
10999;J13R;EL MONTIJO - (M) ESTACION CENTRAL;5;;15.15765926;Sin Modificacion;R;J13;533;T533;T533 00R;J13R;1;6;5;660;544;1;1;0;1
11000;J13cI;(M) SAN PABLO - EL MONTIJO;5;;8.583078777;Sin Modificacion;I;J13c;533c;T533c;T533 C0 00I;J13cI;1;4;5;392;539;1;1;0;1
11001;J13cR;EL MONTIJO - (M) SAN PABLO;5;;8.152349269;Sin Modificacion;R;J13c;533c;T533c;T533 C0 00R;J13cR;1;6;5;588;539;1;1;0;1
11002;J13cI_fsa;VARIANTE FERIA;5;;8.718473861;Sin Modificacion;I;J13c;533c;T533c;T533 C0 06I;J13cI;5;0;0;0;0;0;0;0;1
11003;J13cR_fsa;VARIANTE FERIA;5;;8.427910382;Sin Modificacion;R;J13c;533c;T533c;T533 C0 06R;J13cR;5;0;0;0;0;0;0;0;1
11004;J15cI;LA ALIANZA - (M) NEPTUNO;5;;8.964913434;Sin Modificacion;I;J15c;535c;T535c;T535 C0 00I;J15cI;1;5;5;564;490;1;1;0;1
11005;J15cI_fmavi;VARIANTE FERIA;5;;9.529932131;Sin Modificacion;I;J15c;535c;T535c;T535 C0 06I;J15cI;5;0;0;0;0;0;0;0;1
11006;J15cR;(M) NEPTUNO - LA ALIANZA;5;;9.347153586;Sin Modificacion;R;J15c;535c;T535c;T535 C0 00R;J15cR;1;4;4;498;441;1;1;0;1
11007;J15cR_fmavi;VARIANTE FERIA;5;;9.920603375;Sin Modificacion;R;J15c;535c;T535c;T535 C0 06R;J15cR;5;0;0;0;0;0;0;0;1
11008;J15cI_fsa;VARIANTE FERIA;5;;9.233626288;Sin Modificacion;I;J15c;535c;T535c;T535 C0 07I;J15cI;5;0;0;0;0;0;0;0;1
11009;J15cR_fsa;VARIANTE FERIA;5;;9.462326749;Sin Modificacion;R;J15c;535c;T535c;T535 C0 07R;J15cR;5;0;0;0;0;0;0;0;1
11010;J16I;CERRO NAVIA - (M) ESTACION CENTRAL;5;;31.73512171;Sin Modificacion;I;J16;536;T536;T536 00I;J16I;1;4;4;219;211;1;1;1;1
11011;J16I_fmasa;VARIANTE FERIA;5;;31.9367148;Sin Modificacion;I;J16;536;T536;T536 06I;J16I;5;0;0;0;0;0;0;1;1
11012;J16I_fjudo;VARIANTE FERIA;5;;31.7337588;Sin Modificacion;I;J16;536;T536;T536 07I;J16I;5;0;0;0;0;0;0;1;1
11013;502I_fsa;VARIANTE FERIA;5;;31.59620787;Sin Modificacion;I;502;502;T502;T502 06I;502I;5;0;0;0;0;0;0;0;1
11014;502R_fsa;VARIANTE FERIA;5;;31.14505235;Sin Modificacion;R;502;502;T502;T502 06R;502R;5;0;0;0;0;0;0;0;1
11015;511I_fsa;VARIANTE FERIA;5;;36.27116393;Sin Modificacion;I;511;511;T511;T511 10I;511I;5;0;0;0;0;0;0;0;1
11016;511R_fsa;VARIANTE FERIA;5;;34.03190771;Sin Modificacion;R;511;511;T511;T511 05R;511R;5;0;0;0;0;0;0;0;1
11017;J04I_fmisa;VARIANTE FERIA;5;;10.45007563;Sin Modificacion;I;J04;524;T524;T524 06I;J04I;5;0;0;0;0;0;0;0;1
11018;J04R_fmisa;VARIANTE FERIA;5;;10.43346364;Sin Modificacion;R;J04;524;T524;T524 06R;J04R;5;0;0;0;0;0;0;0;1
11019;J03I_fsa;VARIANTE FERIA;5;;28.45018887;Sin Modificacion;I;J03;523;T523;T523 07I;J03I;5;0;0;0;0;0;0;1;1
11020;J13I_fsa;VARIANTE FERIA;5;;15.26196044;Sin Modificacion;I;J13;533;T533;T533 06I;J13I;5;0;0;0;0;0;0;0;1
11021;J13R_fsa;VARIANTE FERIA;5;;16.23567485;Sin Modificacion;R;J13;533;T533;T533 06R;J13R;5;0;0;0;0;0;0;0;1
11022;J16I_fdo;VARIANTE FERIA;5;;31.95933551;Sin Modificacion;I;J16;536;T536;T536 05I;J16I;5;0;0;0;0;0;0;1;1
11029;105I;RENCA - LO ESPEJO;6;;24.87805731;Sin Modificacion;I;105;B85;B85;B85 00I;105I;1;10;7;1254;761;1;1;0;1
11030;B06I;(M) ZAPADORES - SANTA LAURA;6;;16.81439229;Sin Modificacion;I;B06;B06;B06;B06 00I;B06I;1;4;5;452;509;1;1;0;1
11032;408eI;RENCA - MAPOCHO;5;;11.96052474;Sin Modificacion;I;408e;548e;T548e;T548 E0 00I;408eI;1;7;0;994;0;1;0;0;1
11033;410eI;RENCA - PROVIDENCIA;6;;16.26340785;Sin Modificacion;I;410e;B80e;B80e;B80 E0 00I;410eI;1;6;0;903;0;1;0;0;1
11034;B06R;SANTA LAURA - (M) ZAPADORES;6;;16.17739741;Sin Modificacion;R;B06;B06;B06;B06 00R;B06R;1;4;5;420;509;1;1;0;1
11036;116I;HUECHURABA - SANTIAGO CENTRO;6;;25.73719143;Sin Modificacion;I;116;B86;B86;B86 00I;116I;1;4;4;452;436;1;1;1;1
11039;B30NI;RENCA - CENTRO;6;SI;15.7985748;Sin Modificacion;I;B30N;B30N;B30;B30 00I;B30NI;1;0;0;0;0;0;0;0;1
11041;B30NR;CENTRO - RENCA;6;SI;15.82260285;Sin Modificacion;R;B30N;B30N;B30;B30 00R;B30NR;1;0;0;0;0;0;0;0;1
11042;B03I;MIRAFLORES - (M) CERRO BLANCO;6;;32.17736934;Sin Modificacion;I;B03;B03;B03;B03 00I;B03I;1;8;9;840;873;1;1;1;1
11043;B03I_fjudo;VARIANTE FERIA;6;;32.37977448;Sin Modificacion;I;B03;B03;B03;B03 06I;B03I;5;0;0;0;0;0;0;0;1
11044;B20I;MIRAFLORES - MAPOCHO;6;;14.45351038;Sin Modificacion;I;B20;B20;B20;B20 00I;B20I;1;6;5;646;485;1;1;0;1
11045;B09I;LO BOZA - LO FRANCO;6;;13.0530351;Sin Modificacion;I;B09;B09;B09;B09 00I;B09I;1;4;4;452;436;1;1;0;1
11046;B09R;LO FRANCO - LO BOZA;6;;12.11300213;Sin Modificacion;R;B09;B09;B09;B09 00R;B09R;1;4;4;452;436;1;1;0;1
11047;B09R_fjudo;VARIANTE FERIA;6;;12.11344927;Sin Modificacion;R;B09;B09;B09;B09 06R;B09R;5;0;0;0;0;0;0;0;1
11048;B20R;MAPOCHO - MIRAFLORES;6;;14.62840537;Sin Modificacion;R;B20;B20;B20;B20 00R;B20R;1;5;5;517;533;1;1;0;1
11049;103I;PROVIDENCIA - SAN JOAQUIN;4;;14.00665617;Sin Modificacion;I;103;463;T463;T463 00I;103I;1;5;6;528;643;1;1;0;1
11050;103I_cvd;VARIANTE CICLOVIA;4;;14.12654363;Sin Modificacion;I;103;463;T463;T463 07I;103I;6;0;0;0;0;0;0;0;1
11051;103R;SAN JOAQUIN - PROVIDENCIA;4;;14.99738052;Sin Modificacion;R;103;463;T463;T463 00R;103R;1;6;6;660;594;1;1;0;1
11052;103R_cvd;VARIANTE CICLOVIA;4;;14.35007685;Sin Modificacion;R;103;463;T463;T463 06R;103R;6;0;0;0;0;0;0;0;1
11053;103I_fmavi;VARIANTE FERIA;4;;14.06059509;Sin Modificacion;I;103;463;T463;T463 08I;103I;5;0;0;0;0;0;0;0;1
11054;103R_fmavi;VARIANTE FERIA;4;;12.77961582;Sin Modificacion;R;103;463;T463;T463 08R;103R;5;0;0;0;0;0;0;0;1
11055;117I;(M) VESPUCIO NORTE - SAN JOAQUIN;4;;23.94287499;Cambio Red vial;I;117;477;T477;T477 00I;117I;1;6;5;594;544;1;1;0;1
11056;117IPRN;VARIANTE PRENOCTURNA;4;;23.53588145;Cambio Red vial;I;117;477;T477;T477 03I;117I;2;0;0;0;0;0;0;0;1
11057;117I_cvd;VARIANTE CICLOVIA;4;;24.06276245;Cambio Red vial;I;117;477;T477;T477 07I;117I;6;0;0;0;0;0;0;0;1
11058;117RPRN;VARIANTE PRENOCTURNA;4;;26.79761013;Cambio Red vial;R;117;477;T477;T477 03R;117R;2;0;0;0;0;0;0;0;1
11059;117R;SAN JOAQUIN - (M) VESPUCIO NORTE;4;;26.77125;Cambio Red vial;R;117;477;T477;T477 00R;117R;1;6;5;660;544;1;1;0;1
11060;117R_cvd;VARIANTE CICLOVIA;4;;26.12394632;Cambio Red vial;R;117;477;T477;T477 06R;117R;6;0;0;0;0;0;0;0;1
11061;117I_fmavi;VARIANTE FERIA;4;;23.99681391;Cambio Red vial;I;117;477;T477;T477 08I;117I;5;0;0;0;0;0;0;0;1
11062;117R_fmavi;VARIANTE FERIA;4;;27.65923916;Cambio Red vial;R;117;477;T477;T477 08R;117R;5;0;0;0;0;0;0;0;1
11063;B06I_fmavi;VARIANTE FERIA;6;;16.94278666;Sin Modificacion;I;B06;B06;B06;B06 05I;B06I;5;0;0;0;0;0;0;0;1
11064;B06R_fmavi;VARIANTE FERIA;6;;16.24368169;Sin Modificacion;R;B06;B06;B06;B06 05R;B06R;5;0;0;0;0;0;0;0;1
11065;B06I_fvi;VARIANTE FERIA;6;;16.88454852;Sin Modificacion;I;B06;B06;B06;B06 07I;B06I;5;0;0;0;0;0;0;0;1
11066;B06R_fvi;VARIANTE FERIA;6;;16.26948866;Sin Modificacion;R;B06;B06;B06;B06 07R;B06R;5;0;0;0;0;0;0;0;1
11068;B19I;JUANITA AGUIRRE - EL ROSAL;6;;15.09201214;Cambio Red vial;I;B19;B19;B19;B19 00I;B19I;1;4;4;356;364;1;1;0;1
11069;105R_fjudo;VARIANTE FERIA;6;;25.41745458;Sin Modificacion;R;105;B85;B85;B85 05R;105R;5;0;0;0;0;0;0;0;1
11070;B19R;EL ROSAL - JUANITA AGUIRRE;6;;13.96559416;Cambio Red vial;R;B19;B19;B19;B19 00R;B19R;1;4;4;356;340;1;1;0;1
11071;B02NI;HUECHURABA - PLAZA ITALIA;6;SI;14.61148155;Sin Modificacion;I;B02N;B02N;B02c2;B02 C2 00I;B02NI;1;0;0;0;0;0;0;0;1
11072;B02NR;PLAZA ITALIA - HUECHURABA;6;SI;15.92702962;Sin Modificacion;R;B02N;B02N;B02c2;B02 C2 00R;B02NR;1;0;0;0;0;0;0;0;1
11073;B02I;CAMINO PUNTA MOCHA - SANTIAGO CENTRO;6;;32.58596751;Cambio Paradas;I;B02;B02;B02;B02 00I;B02I;1;5;5;517;533;1;1;1;1
11074;B25RPRN;VARIANTE PRENOCTURNA;6;;7.864435649;Sin Modificacion;R;B25;B25;B25;B25 03R;B25R;2;0;0;0;0;0;0;0;1
11075;346NR;ALAMEDA - LO ESPEJO;3;SI;13.49001872;Sin Modificacion;R;346N;346N;T346c2;T346 C2 00R;346NR;1;0;0;0;0;0;0;0;1
11076;346NI;LO ESPEJO - ALAMEDA;3;SI;13.78765035;Sin Modificacion;I;346N;346N;T346c2;T346 C2 00I;346NI;1;0;0;0;0;0;0;0;1
11077;I08NI;LA FARFANA - ALAMEDA;3;SI;22.19488924;Sin Modificacion;I;I08N;378N;T378c2;T378 C2 00I;I08NI;1;0;0;0;0;0;0;0;1
11078;I08NR;ALAMEDA - LA FARFANA;3;SI;19.1516464;Sin Modificacion;R;I08N;378N;T378c2;T378 C2 00R;I08NR;1;0;0;0;0;0;0;0;1
11079;B31NI;ALAMEDA - QUILICURA;6;SI;22.90983058;Sin Modificacion;I;B31N;B31N;B31;B31 00I;B31NI;1;0;0;0;0;0;0;0;1
11080;B31NR;QUILICURA - ALAMEDA;6;SI;22.56809551;Sin Modificacion;R;B31N;B31N;B31;B31 00R;B31NR;1;0;0;0;0;0;0;0;1
11081;506eI;MAIPU - PEÑALOLEN;5;;32.58924622;Sin Modificacion;I;506e;506e;T506 E0;T506 E0 00I;506eI;1;5;3;432;283;1;1;0;1
11082;506vI;VILLA EL ABRAZO - PEÑALOLEN;5;;34.92981071;Sin Modificacion;I;506v;506v;T506e1;T506 E1 00I;506vI;1;5;5;432;405;1;1;0;1
11083;506I;MAIPU - PEÑALOLEN;5;SI;36.63780492;Sin Modificacion;I;506;506;T506;T506 00I;506I;1;10;7;864;607;1;1;0;1
11085;106I;NUEVA SAN MARTIN - PEÑALOLEN;7;;38.84144048;Sin Modificacion;I;106;F46;F46;F46 00I;106I;1;0;5;0;450;0;1;0;1
11086;106IPM;VARIANTE PUNTA MAÑANA;7;;39.05925422;Sin Modificacion;I;106;F46;F46;F46 02I;106I;2;7;0;660;0;1;0;0;1
11087;106I_cvd;VARIANTE CICLOVIA;7;;39.45856466;Sin Modificacion;I;106;F46;F46;F46 08I;106I;6;0;0;0;0;0;0;0;1
11088;401I;MAIPU - LAS CONDES;7;SI;37.58152142;Sin Modificacion;I;401;F51;F51;F51 00I;401I;1;7;6;1114;912;1;1;0;1
11089;I02I;RINCONADA - (M) LAGUNA SUR;3;;20.40294002;Cambio Paradas;I;I02;372;T372;T372 00I;I02I;1;5;5;496;465;1;1;0;1
11091;314vR;(M) LOS LIBERTADORES - EL MAÑIO;3;;8.230660169;Cambio Trazado;R;314v;314v;T314v;T314 C3 00R;314vR;1;6;6;558;604;1;1;0;1
11096;B15I_fvi;VARIANTE FERIA;6;;6.124833441;Sin Modificacion;I;B15;B15;B15;B15 06I;B15I;5;0;0;0;0;0;0;0;1
11097;B15R_fvi;VARIANTE FERIA;6;;5.779457778;Sin Modificacion;R;B15;B15;B15;B15 06R;B15R;5;0;0;0;0;0;0;0;1
11098;B17I_fvi;VARIANTE FERIA;6;;9.990353503;Sin Modificacion;I;B17;B17;B17;B17 06I;B17I;5;0;0;0;0;0;0;0;1
11099;B17R_fvi;VARIANTE FERIA;6;;10.63850005;Sin Modificacion;R;B17;B17;B17;B17 06R;B17R;5;0;0;0;0;0;0;0;1
11100;B04I_fsa;VARIANTE FERIA;6;;10.95055733;Sin Modificacion;I;B04;B04;B04;B04 06I;B04I;5;0;0;0;0;0;0;0;1
11103;B26I_fsa;VARIANTE FERIA;6;;13.12071198;Sin Modificacion;I;B26;B26;B26;B26 06I;B26I;5;0;0;0;0;0;0;0;1
11104;B19I_fvi;VARIANTE FERIA;6;;14.60093036;Cambio Red vial;I;B19;B19;B19;B19 06I;B19I;5;0;0;0;0;0;0;0;1
11105;B19R_fvi;VARIANTE FERIA;6;;13.75152213;Cambio Red vial;R;B19;B19;B19;B19 06R;B19R;5;0;0;0;0;0;0;0;1
11106;481R;AVENIDA PORTALES - PLAZA ITALIA;7;;24.02310486;Sin Modificacion;R;481;F81;F81;F81 00R;481R;1;6;5;540;450;1;1;0;1
11107;481R_fmisa;VARIANTE FERIA;7;;24.15879705;Sin Modificacion;R;481;F81;F81;F81 06R;481R;5;0;0;0;0;0;0;0;1
11108;431cR;(M) ECUADOR - NUEVA SAN MARTIN;7;;16.78745565;Sin Modificacion;R;431c;F83c;F83c;F83 C0 00R;431cR;1;3;4;300;360;1;1;0;1
11109;423R;PLAZA ITALIA - NUEVA SAN MARTIN;7;;25.45910071;Sin Modificacion;R;423;F73;F73;F73 00R;423R;1;4;5;360;450;1;1;0;1
11110;423I;NUEVA SAN MARTIN - PLAZA ITALIA;7;;23.64036205;Sin Modificacion;I;423;F73;F73;F73 00I;423I;1;5;4;480;405;1;1;0;1
11111;413cR;(M) LAS REJAS - AVENIDA PORTAL;7;;15.21905598;Sin Modificacion;R;413c;F63c;F63C;F63 C0 00R;413cR;1;0;4;0;360;0;1;0;1
11112;431cI;NUEVA SAN MARTIN - (M) ECUADOR;7;;16.83692709;Sin Modificacion;I;431c;F83c;F83c;F83 C0 00I;431cI;1;5;3;480;270;1;1;0;1
11113;I02R_fjudo;VARIANTE FERIA;3;;21.69190201;Sin Modificacion;R;I02;372;T372;T372 06R;I02R;5;0;0;0;0;0;0;0;1
11114;417eR;(M) MANQUEHUE - MAIPU;7;;35.10095794;Sin Modificacion;R;417e;F67e;F67E;F67 E0 00R;417eR;1;0;3;0;270;0;1;0;1
11116;I02R;(M) LAGUNA SUR - RINCONADA;3;;19.75812677;Sin Modificacion;R;I02;372;T372;T372 00R;I02R;1;5;5;496;465;1;1;0;1
11117;I04R_cvd;VARIANTE CICLOVIA;3;;25.26370057;Sin Modificacion;R;I04;374;T374;T374 05R;I04R;6;0;0;0;0;0;0;0;1
11118;I04R;(M) SAN ALBERTO HURTADO - VILLA EL ABRAZ;3;;25.1869059;Sin Modificacion;R;I04;374;T374;T374 00R;I04R;1;7;6;682;558;1;1;0;1
11119;110R;MAIPU - RENCA;5;;23.99535864;Sin Modificacion;R;110;550;T550;T550 00R;110R;1;6;5;840;630;1;1;0;1
11120;I01R;HOSPITAL BORJA ARRIARÁNAN - VILLA LOS HEROES;3;;25.32836452;Sin Modificacion;R;I01;371;T371;T371 00R;I01R;1;5;5;496;465;0;1;0;1
11121;I01R_cvd;VARIANTE CICLOVIA;3;;24.66733259;Sin Modificacion;R;I01;371;T371;T371 05R;I01R;6;0;0;0;0;0;0;0;1
11122;I01RPM;VARIANTE PUNTA MAÑANA;3;;25.00212616;Sin Modificacion;R;I01;371;T371;T371 01R;I01R;2;5;0;496;0;1;0;0;1
11124;I03R;(M) LAS REJAS - VILLA LOS HEROES;3;;20.6847543;Cambio Paradas;R;I03;373;T373;T373 00R;I03R;1;0;6;0;588;1;1;0;1
11125;I03R_fmavi;VARIANTE FERIA;3;;21.04438467;Cambio Paradas;R;I03;373;T373;T373 07R;I03R;5;0;0;0;0;0;0;0;1
11126;I03R_fmisa;VARIANTE FERIA;3;;21.48577973;Cambio Paradas;R;I03;373;T373;T373 06R;I03R;5;0;0;0;0;0;0;0;1
11130;109NI;PLAZA ITALIA - MAIPU;5;SI;22.35407874;Sin Modificacion;I;109N;549c;T549c;T549 C0 00I;109NI;1;0;0;0;0;0;0;0;1
11131;108R;LA FLORIDA - MAIPU;7;;33.23392981;Sin Modificacion;R;108;F48;F48;F48 00R;108R;1;6;7;600;630;1;1;0;1
11132;108R_fsa;VARIANTE FERIA;7;;33.67216313;Sin Modificacion;R;108;F48;F48;F48 06R;108R;5;0;0;0;0;0;0;0;1
11133;108R_fmi;VARIANTE FERIA;7;;33.23174377;Sin Modificacion;R;108;F48;F48;F48 07R;108R;5;0;0;0;0;0;0;0;1
11134;I18R_fdo;VARIANTE FERIA;3;;22.31572496;Sin Modificacion;R;I18;388;T388;T388 06R;I18R;5;0;0;0;0;0;0;0;1
11135;I18R_cvd;VARIANTE CICLOVIA;3;;21.85054505;Sin Modificacion;R;I18;388;T388;T388 05R;I18R;6;0;0;0;0;0;0;0;1
11136;I18R;(M) ULA - RINCONADA;3;;22.17535473;Sin Modificacion;R;I18;388;T388;T388 00R;I18R;1;4;4;402;254;1;1;0;1
11137;118R;LA FLORIDA - MAIPU;5;;30.18554865;Sin Modificacion;R;118;558;T558;T558 00R;118R;1;6;5;733;562;1;1;0;1
11138;481I;PLAZA ITALIA - AVENIDA PORTALES;7;;28.59583607;Sin Modificacion;I;481;F81;F81;F81 00I;481I;1;4;5;360;495;1;1;0;1
